product_name_norm,representative_plu_code,representative_category,candidate_plu_count
우산)투명자동(53cm),8809211090952,생활잡화,2
우산)투명자동(60cm),8809211090969,생활잡화,2
우산)투명자동벚꽃핑크60cm,8809211027521,생활잡화,1
우산)투명자동패턴60cm,8809624470426,생활잡화,1
우산)파라솔암막블랙75cm,8809728986359,생활잡화,1
우산)화이트비닐장60cm,8809190085581,생활잡화,1
우삼)콜게이트그레이트레귤러100g,8809681050227,헬스뷰티,1
우삼)콜게이트후레쉬쿨민트100g,8809681050197,헬스뷰티,1
우양산)3단수동민트50cm,8809624470457,생활잡화,1
우의)EVA다회용,8809211027347,생활잡화,1
우의)EVA휴대용_흰색,8809211027354,생활잡화,1
우의)랜더스우의(빨강),8809728984089,생활잡화,1
우의)랜더스우의(흰색),8809728983587,생활잡화,1
우의)신발방수커버L,8806379939734,생활잡화,1
우의)신발방수커버M,8806379939727,생활잡화,1
우의)일회용,8809735635004,생활잡화,1
우의)일회용_흰색,8809211025008,생활잡화,1
우의일회용,8809247800020,생활잡화,1
운동화솔,8802183201500,생활잡화,1
울샴푸)오리지널1.3L(F),8801046879009,생활잡화,1
울샴푸)오리지널1L,8801046879030,생활잡화,1
울샴푸)오리지널파우치300ml,8801046311370,생활잡화,1
웅진)815콜라캔250ml,8809344661852,음료,1
웅진)가야농장종합세트병180ml12입,8801861200415,음료,1
웅진)고칼슘오렌지100 180ml*12,8801382125792,음료,1
웅진)고칼슘오렌지180ml,8801382123477,음료,1
웅진)고칼슘오렌지500ml,8801382125747,음료,1
웅진)광명찾은결명자차펫500ml,8801382145769,음료,1
웅진)꿀매실180ml,8801382146155,음료,1
웅진)꿀매실180ml*12,8801382146162,음료,1
웅진)꿀헛개180ml*12,8801382146186,음료,1
웅진)꿀헛개병180ml,8801382146179,음료,1
웅진)꿀홍삼180ml병*12,8801382126249,음료,1
웅진)꿀홍삼병180ml,8801382126232,음료,1
웅진)꿀홍삼펫280ml,8801382127130,음료,1
웅진)내사랑유자180ml*12병,8801382128052,음료,1
웅진)내사랑유자병180ml,8801382128014,음료,1
웅진)내사랑유자펫280ml,8801382128045,음료,1
웅진)데일리톡자몽알로에245ml,8801382145813,음료,1
웅진)만한마라우육면큰컵,4710088412089,가공식품,1
웅진)만한홍샤오우육면큰컵,4710088412201,가공식품,1
웅진)바바롱블랙아이스230ml,8801382148364,음료,1
웅진)바바마이홈카페500ml,8801382147282,음료,1
웅진)바바스위트아메카카오230ml,8801382148388,음료,1
웅진)빅토리아레몬펫500ml,8801382145080,음료,1
웅진)빅토리아청포도펫500ml,8801382147060,음료,1
웅진)생차녹차500ml,8801382152798,음료,1
웅진)생차호지차500ml,8801382152811,음료,1
웅진)아침햇살180ml병,8801382124504,음료,1
웅진)아침햇살1L,8801382149644,음료,1
웅진)아침햇살병180ml*12입,8801382123354,음료,1
웅진)아침햇살아몬드땅콩230ml,8801382149293,음료,1
웅진)아침햇살젤리50g,8801382702894,캔디/초콜릿,1
웅진)아침햇살펫500ml,8801382124528,음료,1
웅진)오곡누룽지펫500ml,8801382135036,음료,1
웅진)옥수수수염차펫500ml,8801382148449,음료,1
웅진)유기농하늘보리200ml,8801382143123,음료,1
웅진)유기농하늘보리펫500ml,8801382151449,음료,1
웅진)이온더핏500ml,8801382147589,음료,1
웅진)이온더핏제로펫500ml(new),8801382149378,음료,1
웅진)이츠바바라떼캔175ml,8801382142683,음료,1
웅진)자색옥수수차500ml,8801382132394,음료,1
웅진)자연은감귤펫500ml,8801382137917,음료,1
웅진)자연은더말린복숭아제로펫500ml,8801382150206,음료,1
웅진)자연은더말린자몽제로펫500ml,8801382150220,음료,1
웅진)자연은레몬셔벗에이드제로펫500ml,8801382151067,음료,1
웅진)자연은샤인머스캣펫500ml,8801382149866,음료,1
웅진)자연은알로에180ML병*12,8801382127765,음료,1
웅진)자연은알로에병180ml,8801382127758,음료,1
웅진)자연은알로에펫1.5L,8801382127796,음료,1
웅진)자연은알로에펫500ml,8801382127789,음료,1
웅진)자연은애플셔벗에이드제로펫500ml,8801382151074,음료,1
웅진)자연은오렌지180ml병*12,8801382127666,음료,1
웅진)자연은제주당근 180ml병,8801382127994,음료,1
웅진)자연은종합세트병180ml12입,8801382128212,음료,1
웅진)자연은토마토병180ml,8801382127697,음료,1
웅진)자연은토마토펫1.5L,8801382127727,음료,1
웅진)자연은토마토펫500ml,8801382130314,음료,1
웅진)자연은포도 180ml병*12,8801382128281,음료,1
웅진)자연은프리미엄음료세트180ml12입,8801382131595,음료,1
웅진)장쾌삼발효홍삼력85ml,8801382143710,음료,1
웅진)장쾌삼발효홍삼력85ml*10입,8801382143604,음료,1
웅진)초록매실180ml병*12입,8801382126546,음료,1
웅진)초록매실1L,8801382149675,음료,1
웅진)초록매실병180ml,8801382126539,음료,1
웅진)초록매실젤리50g,8801382702917,캔디/초콜릿,1
웅진)초록매실펫500ml,8801382126560,음료,1
웅진)카무트현미차펫500ml,8801382151777,음료,1
웅진)카페베네아메리카노240ml,8801382145011,음료,1
웅진)캐치티니핑딸기펫200ml,8801382150497,음료,1
웅진)캐치티니핑밀크펫200ml,8801382150770,음료,1
웅진)코코몽딸기200ml,8801382142997,음료,1
웅진)코코몽포도200ml,8801382143000,음료,1
웅진)타우린100ml,8801382144656,음료,1
웅진)티즐제로유자그린티펫500ml,8801382148524,음료,1
웅진)티즐제로자몽블랙티펫500ml,8801382149743,음료,1
웅진)티즐제로피치우롱티펫500ml,8801382148500,음료,1
웅진)푸룬부스터펫200ml,8801382150626,음료,1
웅진)하늘보리1L,8801382132400,음료,1
웅진)하늘보리펫1.5L,8801382131038,음료,1
웅진)하늘보리펫500ml,8801382124849,음료,1
웅진)행복가득선물세트병180ml12입,8801382138983,음료,1
워커스)벨지안초콜릿청크비스켓150g,39047050730,과자,1
워커스)오리지날쿠키40g(12),39047001169,과자,1
워커스)오트&크랜베리비스켓150g,39047050105,과자,1
워커스)토피즈어쏠티드150g,5010169035442,캔디/초콜릿,1
워커스)토피즈크리미150g,5010169035398,캔디/초콜릿,1
워커스)트라이앵글비스켓150g,39047001312,과자,1
워커스)하이랜더쿠키40g,39047001763,과자,1
워헤즈)사우어딸기솜사탕15g,8809841062381,캔디/초콜릿,1
원기삼)120ml,8801387000018,음료,1
원기삼)한뿌리와홍삼120ml,8801387001619,음료,1
원두)브라질150g,1500000003134,카운터FF,1
원두)엘까페딸원두500g,1500000002005,카운터FF,1
원두)위드미블렌딩150g,1500000003132,카운터FF,1
원두)콜롬비아150g,1500000003133,카운터FF,1
원두)푸드머스원두500g,1500000003005,카운터FF,1
원두커피)쟈뎅컵50입(발주용),1500000001002,커피차/건강,1
원재료)New위드미블렌딩150g,1500000005641,카운터FF,1
원재료)SF오렌지(113과/18kg/박스),1500000008734,카운터FF,1
원재료)TVBOBA즉석펄70g20개,8809430626550,카운터FF,1
원재료)군고구마4kg,2500000210532,카운터FF,1
원재료)군고구마원물(10입),1500000107062,카운터FF,1
원재료)무지양포(흰색)500EA,1500000008031,카운터FF,1
원재료)버블티스트로우50개,1500000024586,카운터FF,1
원재료)삼립탕종식빵2000,8801068104059,빵/디저트,1
원재료)스티커1000EA,1500000005443,카운터FF,1
원재료)오슬로쎄니콜(소)1L_소독제,1500000012106,카운터FF,1
원재료)오슬로쎄니콜분무기500ML(소)1L_소독제,1500000012113,카운터FF,1
원재료)유산지1000EA,1500000005412,카운터FF,1
원재료)캡슐아이스크림30개,1500000024413,카운터FF,1
원재료)토마토1000g,1500000007966,카운터FF,1
원재료)토스트봉투(대)1000EA,1500000005474,카운터FF,1
원재료)토스트봉투(소)1000EA,1500000005504,카운터FF,1
원큐)조기임신테스트기1입,8806057914084,일상용품,1
원통면봉(100입),8808085129416,생활잡화,1
원티드)또띠아칩스솔트225g,5701397360351,과자,1
원티드)또띠아칩스치즈200g(D),5701397000028,과자,1
원티드)또띠아칩스치즈225g,5701397360344,과자,1
원티드)또띠아칩스칠리200g(D),5701397000035,과자,1
원티드)또띠아칩스칠리225g,5701397360368,과자,1
원포)임신테스터,8809435820038,일상용품,1
원포)임신테스트지3입,8809435820014,일상용품,1
원핸드스낵)칠리새우맛70g(16),8802876204726,과자,1
원핸드스낵)콘버터맛70g(16),8802876204733,과자,1
원형변기솔세트,8802183201524,생활잡화,1
원형보냉백)코카콜라캔5L,8809639587249,생활잡화,1
원형세탁망(속옷용),8802061201226,생활잡화,1
원형휴지통(소형),8802202878669,생활잡화,1
웨델밀크초콜렛100g,5901588016016,과자,1
웰그린)스위츠레몬녹차제로펫500ml,8809809700645,음료,1
웰그린)스위츠복숭아녹차제로펫500ml,8809809700652,음료,1
웰바이오)SD바이오센서자가진단키트(소분),1500000121501,일상용품,1
웰바이오)SD바이오센서홈테스트(1입),8800111710537,일상용품,1
웰바이오)SD바이오센서홈테스트(2입),8800111708688,일상용품,1
웰바이오)SD바이오센서홈테스트(2입)_판매용,8800111708732,일상용품,1
웰바이오)SD바이오센서홈테스트2입(New),8800111709197,일상용품,1
웰치스)믹스후르츠젤리25g,34856001751,캔디/초콜릿,1
웰크론)프리텍황사마스크대(KF94),8809104297666,일상용품,1
웰킵스)뉴스마트황사마스크대(KF80),8809415361742,일상용품,1
웰킵스)뉴스마트황사마스크대(KF94),8809415361711,일상용품,1
웰킵스)뉴스마트황사마스크중(KF80),8809415361759,일상용품,1
웰킵스)뉴스마트황사마스크중(KF94),8809415361728,일상용품,1
웰킵스)뉴스마트황사마스크초소형(KF80),8809415361766,일상용품,1
웰킵스)뉴스마트황사마스크초소형(KF94),8809415361735,일상용품,1
웰킵스)리얼블랙황사마스크대(KF94),8809415361988,일상용품,1
웰킵스)리얼블랙황사마스크중(KF94),8809415361995,일상용품,1
웰킵스)스마트황사마스크대(KF80),8809415361186,일상용품,1
웰킵스)스마트황사마스크대(KF94),8809415361209,일상용품,1
웰킵스)스마트황사마스크소(KF94),8809415361223,일상용품,1
웰킵스)언택트라이트마스크KF-AD(5입),8809415362565,일상용품,1
웰킵스)원더체크손소독제500ml,8809415362459,일상용품,1
위)2겹키친타월800매,8809416300528,일상용품,1
위)3겹데코30m*30롤,8809416300481,일상용품,1
위)4년근홍삼정120g,8805915636113,커피차/건강,1
위)감자칩양파맛(대)(10),8801019606304,과자,1
위)감자칩오리지널(소)(16),8801019606656,과자,1
위)건전지 AAA4입,8809086622500,생활잡화,1
위)건전지AA4입,8809086621596,생활잡화,1
위)고급종이컵10입,8802567011855,생활잡화,1
위)고급종이컵20P,8802567011763,생활잡화,1
위)고급종이컵50P,8802567011725,생활잡화,1
위)고소한아몬드비스코티2편,8809429233356,빵/디저트,1
위)구강청결제250ml,8806011615958,헬스뷰티,1
위)나무수저&포크10p,8805415008137,생활잡화,1
위)나무젓가락100p,8805415008007,생활잡화,1
위)나무젓가락10p,8805415008175,생활잡화,1
위)남성양말캐쥬얼(네비),8806170531465,생활잡화,1
위)락스레귤러500ml,8806006508524,생활잡화,1
위)맛있는계란맛소시지160g,8801077502808,간편식품,1
위)모카골드20입,8801069300498,커피차/건강,1
위)무설탕레몬캔디,8807176050097,캔디/초콜릿,1
위)무설탕애플캔디,8807176050080,캔디/초콜릿,1
위)미니미용티슈250,8809416300948,일상용품,1
위)미용티슈260*3입,8809416300498,일상용품,1
위)미용티슈260입,8809416300931,일상용품,1
위)바나나우유500ml,8801526141671,유제품,1
위)바르는한스푼220ml,8801051201451,생활잡화,1
위)바르는한스푼220ml(신),8801051210941,생활잡화,1
위)발아현미밥210g,8801045891385,가공식품,1
위)발아흑미밥210g,8801045891392,가공식품,1
위)버섯된장국,8809191400154,가공식품,1
위)봉평샘물2L,8801105909159,음료,1
위)봉평샘물2L*6,8801105987843,음료,1
위)봉평샘물500*20,8801105987850,음료,1
위)봉평샘물500ml,8801105909142,음료,1
위)브라질세라도아메리카노190ml,8808024020972,음료,1
위)브라질세라도아메리카노190ml*10입,8808024021009,음료,1
위)블루민트치약190g,8801046252444,헬스뷰티,1
위)블루샘물300ml,8801056073572,음료,1
위)비데물티슈10매,8809416301143,일상용품,1
위)비데물티슈30매,8809416301150,일상용품,1
위)빅땅콩크림샌드1500,8809192916258,빵/디저트,1
위)빵빵한갈릭새우칩(16),8809189921180,과자,1
위)사이다1.5L,8801105909227,음료,1
위)삼각커피우유200ml,8801155310615,유제품,1
위)세이브버터,8801118798122,유제품,1
위)세탁세제카톤1KG(한스푼),8801051211566,생활잡화,1
위)세탁세제한스푼4kg,8801051210842,생활잡화,1
위)소주컵다회용65ml(25P),8804348107535,생활잡화,1
위)소프트제리롤케익2편,8809429232557,빵/디저트,1
위)손짬뽕,8809296882480,가공식품,1
위)손청결제50ml,8809237073571,일상용품,1
위)쉐이빙폼210ml,8801038567563,헬스뷰티,1
위)스위트쌀롤조각,8809361684643,빵/디저트,1
위)쌀국수 잔치국수맛,8801165013353,가공식품,1
위)애니팡프렌즈가나4P8000,8809344664570,캔디/초콜릿,1
위)애니팡프렌즈크런키5P5000,8809344664556,캔디/초콜릿,1
위)액체세제2L드럼리필,8801051210927,생활잡화,1
위)액체세제2L일반리필,8801051210910,생활잡화,1
위)액체세제3L드럼용기,8801051210903,생활잡화,1
위)액체세제3L일반용기,8801051210897,생활잡화,1
위)양말남캐쥬얼(체크),8806170531496,생활잡화,1
위)양말남캐쥬얼(흑),8806170531458,생활잡화,1
위)양말여도트(흑),8806170533407,생활잡화,1
위)양말여아가일(회색),8806170533315,생활잡화,1
위)양면이쑤시개470p,8805415008144,생활잡화,1
위)얼큰한육개장용기,8809296883456,가공식품,1
위)엄마의정성알로에180ml,8801382144823,음료,1
위)엄마의정성을담은사과190ml,8801056072261,유제품,1
위)엄마의정성을담은오렌지190ml,8801056072209,유제품,1
위)엄마의정성을담은포도190ml,8801056072230,유제품,1
위)엄마의정성포도180ml,8801382144816,음료,1
위)여성양말달콤도트,8806170533391,생활잡화,1
위)여성양말아가일,8806170533254,생활잡화,1
위)오리지널케틀칩1500(20),8801204902464,과자,1
위)왕소라형과자 (16),8801204902327,과자,1
위)왕후의밥210g,8801047170488,가공식품,1
위)욕실세정제900ml,8801051266658,생활잡화,1
위)울트라요구르트280ml,8801121766378,유제품,1
위)위생롤백300매,8801252026112,생활잡화,1
위)위생백(17*25)300매,8801252025559,생활잡화,2
위)위생백(30*45)300매,8801252025504,생활잡화,2
위)위생장갑200매,8801252045137,생활잡화,2
위)위생접시18㎝(10P),8801742600327,생활잡화,1
위)위생접시23㎝(10P),8801742600341,생활잡화,1
위)유리용세정제500ml,8801051265323,생활잡화,1
위)유별난감자,8801204901344,과자,1
위)유별난고구마,8801204901368,과자,1
위)유별난고구마500(30),8801204902105,과자,1
위)유별난양파500(30),8801204902112,과자,1
위)자연산알래스카연어150g,2000000141183,가공식품,1
위)종이컵340ml(25P),8802567011794,생활잡화,1
위)종이호일(30*20),8801252055518,생활잡화,1
위)주방세제1.3L,8801046890165,생활잡화,1
위)초코썸 (16),8809223270182,과자,1
위)치키타바나나케이크1200,8809429239518,빵/디저트,1
위)콜라190ml,8801105909487,음료,1
위)키친타월150매(뽑아쓰는),8809416300955,일상용품,1
위)키친타월200매*4,8809172926505,일상용품,1
위)토닉워터350ml,8801223005153,음료,1
위)투명컵다회용200ml(20P),8804348107580,생활잡화,1
위)팬티남드로즈100(1호),8808529878160,생활잡화,1
위)팬티남드로즈100(2호),8808529878191,생활잡화,1
위)팬티남드로즈105(1호),8808529878177,생활잡화,1
위)팬티남드로즈105(2호),8808529878207,생활잡화,1
위)팬티남드로즈95(1호),8808529878153,생활잡화,1
위)팬티남드로즈95(2호),8808529878184,생활잡화,1
위)팬티남트렁크100(1호),8808529877682,생활잡화,1
위)팬티남트렁크100(2호),8808529877729,생활잡화,1
위)팬티남트렁크105(1호),8808529877699,생활잡화,1
위)팬티남트렁크105(2호),8808529877736,생활잡화,1
위)팬티남트렁크95(1호),8808529877675,생활잡화,1
위)팬티남트렁크95(2호),8808529877712,생활잡화,1
위)포크다회용10P,8804348107634,생활잡화,1
위)표백제3Kg,8801051210934,생활잡화,1
위)하바네로라면봉지,8801073110564,가공식품,1
위)한지기름종이(30*10),8801252047643,생활잡화,1
위)행주2P(선염하트),8801252047827,생활잡화,1
위)허니볼 1200,8801204902419,과자,1
위)호일25*30,8808035011495,생활잡화,1
위)화이트 KEEP CALM세트 9800,8809344664310,캔디/초콜릿,1
위)후르츠생크림카스테라,8809429238887,빵/디저트,1
위너스)망고콘80g(16),8809304880576,과자,1
위너스)카라멜땅콩콘120g(12),8809304880552,과자,1
위너스)프레첼먹태청양마요맛85g(20),8809304880484,과자,1
위너스)프레첼허니향머스타드맛85g,8809304882006,과자,1
위드)치즈스틱스트로베리50g,8809297285310,빵/디저트,1
위드)치즈스틱플레인50g,8809297285303,빵/디저트,1
위드러브종이컵10입,8802567012081,생활잡화,1
위드러브종이컵50입,8802567012074,생활잡화,1
위생공기150,8808085056538,생활잡화,1
위생식탁보60매,8808085327393,생활잡화,1
위생장갑)폴리장갑50매,8801222300136,생활잡화,1
위생장갑50매,8808085143221,생활잡화,1
위생접시100,8808085056446,생활잡화,1
위생접시140,8808085056453,생활잡화,1
위생접시180,8808085056460,생활잡화,1
위생접시230,8808085056484,생활잡화,1
위생팬티1호85(코튼클럽),8808529869014,생활잡화,1
위생팬티1호95(코튼클럽),8808529869038,생활잡화,1
위스트)모구모구젤리딸기맛150g,8850389117644,과자,1
위스트)모구모구젤리리치맛150g,8850389117620,과자,1
위스트)몬테고초코칩쿠키,8998389121572,과자,1
위스트)미스터초콜릿브라우니50g,8411037884013,과자,1
위스트)스트로베리파이30g,8413760013906,과자,1
위스트)알리바이맥스다크49g,5900352014623,과자,1
위스트)오리엔탈수퍼링치즈스낵,9556023331597,과자,1
위스트)웨이롱마라곤약20g,6971258744319,캔디/초콜릿,1
위스트)웨이롱마라곤약향라맛20g,6971258744302,캔디/초콜릿,1
위스트)트러플향감자칩110g(14),9557062351546,과자,1
위스트)팔메라퍼프페스츄리44g,8413760005734,과자,1
위스트)프리바이오틱스젤리복숭아맛,8809390650770,캔디/초콜릿,1
위스트)프리바이오틱스젤리청포도맛,8809390650787,캔디/초콜릿,1
위스퍼)보송보송케어5입(중),4902430535779,일상용품,1
위스퍼)피부애5입(중),4902430538534,일상용품,1
위스퍼)피부애무향10입(대),4902430538510,일상용품,1
위토스)기프트컬렉션13000(20발렌),8003535056612,캔디/초콜릿,1
위토스)셀렉션라떼45g,8809448012079,캔디/초콜릿,1
위토스)셀렉션헤이즐넛45g,8809448012062,캔디/초콜릿,1
위토스)컬렉션스퀘어박스200g(26V),8003535079970,캔디/초콜릿,1
위토스)코코아초콜렛100g,8003535053130,캔디/초콜릿,1
위토스)쿠앤크초콜렛100g,8003535043896,캔디/초콜릿,1
위토스)크리스마스에디션135g,8809448013038,과자,1
위토스)피라미드셀렉션12000(20발렌),8003535022778,캔디/초콜릿,1
윈덱스)유리세정제660ml,8801328118031,생활잡화,1
윈스톤XS수퍼슬림원보루,4033100008740,담배,1
윈스톤마이크로슈퍼라이트보루,4600439917854,담배,1
윈스톤엑스스타일라이트,4033100037672,담배,1
윈스톤엑스스타일라이트보루,4033100037689,담배,1
윈스톤엑스에스라이트,46087980,담배,1
윈스톤엑스에스라이트보루,4600439916260,담배,1
윈스톤엑스에스마이크로슈퍼,46108388,담배,1
윈스톤엑스에스슈퍼스림1mg,42139171,담배,1
유네치)더블치즈라면큰컵,8809695252365,가공식품,1
유네치)로고스티커,1500000141462,생활잡화,1
유네치)보냉백,3415800445048,생활잡화,1
유네치)선물용박스,1500000141431,생활잡화,1
유네치)선물용쇼핑백,1500000141448,생활잡화,1
유네치)와인잔1입,3415800445017,생활잡화,1
유네치)우드치즈보드,3415800445031,생활잡화,1
유네치)치즈웨하스미니,8804433103138,과자,1
유네치)칠링백,3415800445024,생활잡화,1
유네치)크래커띠지,1500000141455,생활잡화,1
유네치)피크닉박스,1500000141479,생활잡화,1
유네치)하이볼잔1입,8809408977813,생활잡화,1
유니)위생백(소)100매,8801222211012,생활잡화,1
유니)위생백(중)100매,8801222211036,생활잡화,1
유니)위생장갑50매,8801222213016,생활잡화,1
유니)지퍼백(중)20매,8801222212057,생활잡화,1
유니랩)위생랩30cmX50m,8801222201044,생활잡화,1
유니비스)무설탕오트밀쿠키75g,8906009077291,과자,1
유니비스)무설탕캐슈넛쿠키75g,8906009077284,과자,1
유니프)믹스그린주스200ml,8850388541167,유제품,1
유니프)믹스베리주스200ml,8850388540061,유제품,1
유니프)믹스캐롯주스200ml,8850388547145,유제품,1
유동)골뱅이(대)400g,8801063120016,가공식품,2
유동)골뱅이(소)140g,8801063120023,가공식품,1
유동)골뱅이(중)230g,8801063122218,가공식품,1
유동)골빔면골뱅이95g,8801063310998,가공식품,1
유동)번데기130g,8801063310011,가공식품,1
유동)번데기탕(얼큰한맛)280g,8801063310073,가공식품,1
유동)순살왕꼬막230g,8801063310240,가공식품,1
유라가)23점신_생크림찹쌀떡90g,8801121287354,빵/디저트,1
유라가)노랑찰떡120g,8801121287880,빵/디저트,1
유라가)달콤고구마찰떡120g,8801121287866,빵/디저트,1
유라가)달콤초코찰떡120g,8801121287873,빵/디저트,1
유라가)로투스비스코프찰떡볼130g,8801121287286,빵/디저트,1
유라가)블랙디저트_흑임자크림치즈찰떡,8801121287217,빵/디저트,1
유라가)쑥인절미150g,8801121287958,빵/디저트,1
유라가)캔모아_피치향요거트생크림찹쌀떡90g,8801121287545,빵/디저트,1
유라가)콩가루인절미150g,8801121287941,빵/디저트,1
유라가)흑임자찰떡120g,8801121287101,빵/디저트,1
유리닦기,8802183201654,생활잡화,1
유리창단열시트(뽁뽁이),8809212100070,생활잡화,1
유성)유동골뱅이140g,8801063310479,가공식품,1
유신우)마라쫀드기꼬치30g,6970378829357,캔디/초콜릿,1
유신우)마라쫀드기채31g,6970378822778,캔디/초콜릿,1
유앤)달고나슈가롤리솜사탕10g,8809709340453,캔디/초콜릿,1
유앤)리얼꿀젤리75g,8809714123300,캔디/초콜릿,1
유앤)미스터쉐프초콜릿도넛40g,8692806025398,과자,1
유앤)슈퍼라지킹고구마칩258g,8809714123560,과자,1
유앤)스웨디시스타일젤리믹스80g,8809714123591,캔디/초콜릿,1
유앤)스웨디시스타일젤리어쏘티드믹스120g,8809879900020,캔디/초콜릿,1
유앤)야채크리스피288g,8809879900105,과자,1
유앤)쫀득레인보우마시멜로150g,8809879900044,캔디/초콜릿,1
유앤)참깨롱꽈배기280g,8809714123515,과자,1
유앤)티포밀크크림쿠키60g,8934760210558,과자,1
유앤)티포요거트패션후르츠크림쿠키60g,8934760213139,과자,1
유앤)티포카라멜크림에그쿠키60g,8934760212897,과자,1
유앤)핑크스컬드럼스틱미니젤리80g,8809714123690,캔디/초콜릿,1
유앤아이)L.O.L반짝이는키링캔디8g,8809714121979,캔디/초콜릿,1
유앤아이)까먹는오션젤리포도맛63g,8809714123232,캔디/초콜릿,1
유앤아이)달콤폭신초코마시멜로우35g,8809248770360,캔디/초콜릿,1
유앤아이)대파크림맛스낵60g(24),8809714122716,과자,1
유앤아이)도라에몽컵솜사탕12g,8809240930250,캔디/초콜릿,1
유앤아이)동결건조행성모양젤리8g,8809714123287,캔디/초콜릿,1
유앤아이)두바이스타일피스타치오약과,8809714123492,과자,1
유앤아이)드래곤볼Z모양젤리28g,8809714121801,캔디/초콜릿,1
유앤아이)드래곤볼Z키링캔디8g,8809714121931,캔디/초콜릿,1
유앤아이)라티아오마라쫀드기28g,6971258744333,캔디/초콜릿,1
유앤아이)롱BBQ용마시멜로우55g,8809714121573,캔디/초콜릿,1
유앤아이)말랑코코젤리(망고맛)66ml,8809714122990,캔디/초콜릿,1
유앤아이)말랑코코젤리(콜라맛)66ml,8809714122976,캔디/초콜릿,1
유앤아이)먹태이토마라맛70g(20),8809714122662,과자,1
유앤아이)먹태이토청양마요맛70g(20),8809714122501,과자,1
유앤아이)뽐뽐스튜디오컵솜사탕12g,8809714122365,캔디/초콜릿,1
유앤아이)사르르유기농구름솜사탕12g,8809714123058,캔디/초콜릿,1
유앤아이)사운드오브정글캔디8g,8809714121993,캔디/초콜릿,1
유앤아이)사천매콤쫀드기30g,6975291660551,캔디/초콜릿,1
유앤아이)산리오말아먹는롤링솜사탕16g,8809788012067,캔디/초콜릿,1
유앤아이)산리오초코퐁듀&마시멜로우23g,8809714122525,캔디/초콜릿,1
유앤아이)제로톡젤리(복숭아)160g,8809004644904,캔디/초콜릿,1
유앤아이)제로톡젤리(애플망고)160g,8809004644881,캔디/초콜릿,1
유앤아이)짱구는못말려욕실피규어캔디8g,8809714122174,캔디/초콜릿,1
유앤아이)찐톡말아먹는솜사탕14g,8809714121627,캔디/초콜릿,1
"유앤아이)찐톡소리나는피리캔디14g(딸기, 청포도맛)",8809644690064,캔디/초콜릿,1
유앤아이)청귤곤약롤젤리25g,8809714122037,캔디/초콜릿,1
유앤아이)츄블커피빈캔디아이스민트20g,6971486429750,캔디/초콜릿,1
유앤아이)츄블커피빈캔디카페라떼20g,6971486429729,캔디/초콜릿,1
유앤아이)크레용신짱롤리팝캔디55g,8809714122341,캔디/초콜릿,1
유앤아이)크레용신짱스탬프캔디38g,8809714122013,캔디/초콜릿,1
유앤아이)크레용신짱액자컬렉션캔디8g,8809714121955,캔디/초콜릿,1
유앤아이)포켓몬멀티비타캔디260g(24W),8809530975244,캔디/초콜릿,1
유앤아이)포켓몬몬스터볼모양믹스젤리54g,8809714121771,캔디/초콜릿,1
유앤아이)포켓몬수퍼볼모양젤리18g,8809714121900,캔디/초콜릿,1
유앤아이)포켓몬안전호루라기캔디10g,8809530974971,캔디/초콜릿,1
유앤아이)포켓몬페이스팔찌10g,8809530974995,캔디/초콜릿,1
유앤아이)포켓몬하이퍼볼모양젤리18g,8809714121917,캔디/초콜릿,1
유앤아이)한라봉곤약롤젤리25g,8809714122051,캔디/초콜릿,1
유앤아이)한입검은깨꽈배기450g,8809714123416,과자,1
유앤아이)한입땅콩꽈배기450g,8809714123409,과자,1
유앤아이)한입허니꽈배기450g,8809714123164,과자,1
유앤아이)흔들흔들떠먹는판다젤리68g,8809714123096,캔디/초콜릿,1
유얼거트)망고그릭요거트130g,8809834710121,유제품,1
유얼거트)블루베리그릭요거트130g,8809834710152,유제품,1
유채꽃에이드410ml,8809293682366,음료,1
유타컵밥)닭갈비잡채볶음밥275G,8809810166324,간편식품,1
유타컵밥)돼지고기잡채볶음밥275G,8809810166331,간편식품,1
유타컵밥)소고기잡채볶음밥275G,8809810166348,간편식품,1
유한)내일N병100ml,8806006500771,음료,1
유한)덴탈케어기구형치실,8806006528362,헬스뷰티,1
유한)락스욕실청소용500mlX2입(기획),8806006507763,생활잡화,1
유한)락스후로랄1L,8806006508227,생활잡화,1
유한)마이비데진열집기(20년),1500000068936,일상용품,1
유한)세정살균티슈35매_시트러스블렌드,8806006501228,생활잡화,1
유한)세탁조세정제500ml,8806006516369,생활잡화,1
유한)암앤해머내츄럴쉐이커베이킹소다400g,33200000228,생활잡화,1
유한)암앤해머세탁세제2.21L,33200093305,생활잡화,1
유한)암앤해머세탁세제클린버스트1.47L,33200099901,생활잡화,1
유한)애프터임신진단키트1입,8806631000219,일상용품,1
유한)애프터임신진단키트3입,8806631000233,일상용품,1
유한)유한젠(액체)1.4L,8806006551445,생활잡화,1
유한)임신진단키트전용집기,1500000022211,일상용품,1
유한)치약암앤해머덴탈케어오리지날,33200974673,헬스뷰티,1
유한)칫솔암앤해머검케어,8806006502270,헬스뷰티,1
유한)칫솔암앤해머프레쉬케어,8806006502287,헬스뷰티,1
유한)펑크린1L,8806006510633,생활잡화,1
유한)펑크린더블액션,8806006510787,생활잡화,1
유한)펫메스리무버900ml,8806006512644,생활잡화,1
